AÑO,MES,NOMBRE_MES_CORTO,DES_PRODUCTO,Cantidad Importación,Cantidad Cotización,Cantidad Ventas
2017,11,NOV,MANOMETRO INTASAM.FILTRO ART.,0,1,0
2017,11,NOV,MODULE ELECTRICO DISTRIBUIDOR,0,2,0
2017,11,NOV,PALANCA MANDO,0,2,0
2017,11,NOV,PALANCAS DE DISTRIBUIDOR,0,8,0
2017,11,NOV,PISTA DESLIZAMIENTO,0,8,0
2017,11,NOV,POMO,0,10,0
2017,11,NOV,POMO ERGONOMICO NEGRO ,0,10,0
2017,11,NOV,POTENCIOMETRO HETRONIC,0,8,0
2017,11,NOV,RACORE,0,1,0
2017,11,NOV,RADIOMANDO NOVA XL RC 2744 ,1,0,0
2017,11,NOV,SEGURO DE PIN - MEDIANO,0,2,0
2017,11,NOV,SEGURO DE PIN - PEQUEÑO,0,2,0
2017,11,NOV,SEGUROS,0,64,0
2017,11,NOV,TANQUE DE ACEITE HIDRAULICO,0,1,0
2017,11,NOV,TANQUE SERBATOIO OLIO COMPLETO,0,1,0
2017,11,NOV,TAPON,0,8,0
2017,11,NOV,TAPPO DI RIEMPIM.TCO 501 FILTR,0,2,0
2017,11,NOV,TUBO RIGIDO,0,1,0
2017,11,NOV,TUERCA,0,30,0
2017,11,NOV,TUERCA SEGURO DE NYLON,0,19,0
2017,11,NOV,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,1,0
2017,12,DIC,2 BOTONES NEGRO + MARCO,0,2,0
2017,12,DIC,BATERIA HETRONIC,0,4,0
2017,12,DIC,BATERIA RECARGABLE PARA,0,3,0
2017,12,DIC,BOTON NEGRO (SIN MARCO),0,2,0
2017,12,DIC,CARGADOR DE BATERIAS,0,1,0
2017,12,DIC,FILTRO DE PRESION,0,2,2
2017,12,DIC,FILTRO DE RETORNO  (CRA230CV1SOL01),0,1,0
2017,12,DIC,FILTRO DE RETORNO CRE150CD1,0,2,2
2017,12,DIC,FILTRO DEL ALTA PRESION,0,1,0
2017,12,DIC,FILTRO PRESION,0,1,0
2017,12,DIC,FILTRO RETORNO,0,1,0
2017,12,DIC,GUARDAPOLVO,0,0,1
2017,12,DIC,HOROMETRO ,0,2,0
2017,12,DIC,LLAVE NEGRA DE OPERACION,0,2,0
2017,12,DIC,MANUAL DE PIEZAS Y PARTES,0,1,0
2017,12,DIC,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,2,0
2017,12,DIC,PLATO DE APOYO 500X500X60,0,4,0
2017,12,DIC,PLATO DE APOYO 600X600X60,0,4,0
2017,12,DIC,PORTA BOLLA X COM.ALTO A DIS.,0,2,0
2017,12,DIC,RACORE,4,0,0
2017,12,DIC,TANQUE SERBATOIO OLIO COMPLETO,0,0,1
2017,12,DIC,TAPON,2,0,0
2017,12,DIC,TUBO RIGIDO,4,0,0
2017,12,DIC,TUERCA,30,0,0
2017,12,DIC,TUERCA SEGURO DE NYLON,0,0,15
2017,12,DIC,VALVULA,2,0,0
2017,12,DIC,VENTILADOR ELECTRICO,1,0,0
2018,1,ENE,BATERIA HETRONIC,0,0,1
2018,1,ENE,BATERIA RECARGABLE PARA,0,9,3
2018,1,ENE,BOTON PULSADOR HS2210 HETRONIC,3,0,1
2018,1,ENE,CARGADOR DE BATERIAS,0,1,0
2018,1,ENE,CHAPA DE ARRANQUE HS4600 HETRONIC,2,0,0
2018,1,ENE,ENFRIADOR DE ACEITE,0,1,0
2018,1,ENE,FILTRO DE RETORNO,0,1,0
2018,1,ENE,FILTRO DE RETORNO ,0,1,0
2018,1,ENE,FILTRO DEL ALTA PRESION,0,6,2
2018,1,ENE,FILTRO RETORNO,0,6,2
2018,1,ENE,INTERRUPTOR ELECTRONICO ,2,0,0
2018,1,ENE,INTERRUPTOR HS0604 HETRONIC,2,0,0
2018,1,ENE,KIT DE MONTAJE OMFB,4,0,0
2018,1,ENE,MANOMETRO INTASAM.FILTRO ART.,0,2,0
2018,1,ENE,MANUAL DE PIEZAS Y PARTES,0,2,0
2018,1,ENE,MARCO-DOBLE HS5520 HETRONIC,4,0,1
2018,1,ENE,MODULO DE ENCENDIDO Y APAGADO DE GRUA ,0,4,0
2018,1,ENE,MOULO ELLETT.PVEH 157B403700 X,0,3,0
2018,1,ENE,PARADA DE EMERGENCIA HS1055 DECA,2,0,0
2018,1,ENE,PERILLA DE ENCENDIDO HS2210 HETRONIC,2,0,1
2018,1,ENE,PERRILLA DE MANDO,4,0,0
2018,1,ENE,RADIOMANDO,1,0,0
2018,1,ENE,SICUREZZA METALLICA PER GANCIO,0,1,0
2018,1,ENE,SIRENA-BUZZER DMU,0,2,0
2018,1,ENE,SPRING - RESORTE,0,40,0
2018,1,ENE,SWICHT DE MODO GRUA A MODO ESTABILIZADOR  ,0,2,0
2018,1,ENE,TAPON,0,8,0
2018,1,ENE,TAPPO DI RIEMPIM.TCO 501 FILTR,0,2,0
2018,1,ENE,TUBO RIGIDO,0,6,0
2018,1,ENE,VALVULA DE RETENCION DEL PISTON DE ELEVACION,0,1,0
2018,1,ENE,VALVULA TAR 100,0,1,0
2018,1,ENE,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,2,0
2018,2,FEB,ADAPTADOR DOBLEMANDO,1,0,0
2018,2,FEB,ASTA DOPPI COMANDI L.1432 M 8-,0,3,0
2018,2,FEB,CAPACITACION DE OPERADOR,1,2,0
2018,2,FEB,CARTER LATO DISTRIBUTORE X HC-,0,3,0
2018,2,FEB,CIRCUITO INTEGRADO GATOS,7,0,0
2018,2,FEB,CONTRASTO MICRO ZINC. A DIS.,0,9,0
2018,2,FEB,ELECTROVALVULA,0,0,1
2018,2,FEB,ELEMENTO DE DISTRIBUIDOR,1,0,0
2018,2,FEB,ENFRIADOR DE ACEITE,0,0,1
2018,2,FEB,FILTRO,2,0,0
2018,2,FEB,FILTRO ARIA MOTORE LOMBARDINI,2,0,0
2018,2,FEB,FILTRO DE RETORNO,0,2,0
2018,2,FEB,FILTRO DE RETORNO  (CRA230CV1SOL01),0,2,0
2018,2,FEB,FILTRO PRESION,0,1,1
2018,2,FEB,FILTRO RETORNO,0,1,1
2018,2,FEB,GRANO PC M 5X10-5927-14.9-ZINC [ * ],0,8,0
2018,2,FEB,INDICADOR OCLUSION,2,0,0
2018,2,FEB,KIT ELETYTROVAL.2 VIE 24 VOLT,0,1,0
2018,2,FEB,LENGÜETA DE GANCHO DE ,0,2,1
2018,2,FEB,MANOMETRO INTASAM.FILTRO ART.,10,1,0
2018,2,FEB,MANUAL DE PIEZAS Y PARTES,0,1,0
2018,2,FEB,MOULO ELLETT.PVEH 157B403700 X,0,1,0
2018,2,FEB,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,1,0
2018,2,FEB,PERNO,20,0,0
2018,2,FEB,PLATO DE APOYO 400X400X50 - E350,0,1,0
2018,2,FEB,PLATOS CUADRADOS 400X400X50,0,4,0
2018,2,FEB,PROTEZIONE LEVE LATO DISTRIB. *,0,3,0
2018,2,FEB,RACORE,0,34,0
2018,2,FEB,RONDELLA DI FINITURA D.8*MP07-,0,14,0
2018,2,FEB,SEGURO GANCHO,5,0,0
2018,2,FEB,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2018,2,FEB,SICUREZZA METALLICA PER GANCI0,0,1,0
2018,2,FEB,SICUREZZA METALLICA PER GANCIO,0,1,0
2018,2,FEB,SOPORTE,0,3,0
2018,2,FEB,SOPORTE DE NIVEL,0,2,0
2018,2,FEB,SUPP.TAMPONI APPOGGIO MART.SFI,0,4,0
2018,2,FEB,TAPON,9,4,4
2018,2,FEB,TAPON SOPORTE,0,5,0
2018,2,FEB,TAPPO GPN 915/35 NERO,0,4,0
2018,2,FEB,TORNILLO,192,0,0
2018,2,FEB,TORNILLO - VTSPEI M 8X25 -5933-10.9 ZINCA,0,14,0
2018,2,FEB,TORNILLO -VTCEI M 8X40 -5931-8.8-ZINCATA,0,9,0
2018,2,FEB,TORNILLO VTCEI M8X30,0,3,0
2018,2,FEB,TRASDUCTOR DE PRESION,0,2,2
2018,2,FEB,TUBO FLEXIBLE,6,5,4
2018,2,FEB,TUBO RIGIDO,0,6,0
2018,2,FEB,TUERCA,45,18,0
2018,2,FEB,TUERCA SEGURO DE NYLON,0,6,0
2018,2,FEB,VALVULA,3,0,0
2018,2,FEB,VALVULA DE BASCULANTE,0,3,0
2018,2,FEB,VALVULA DE BASCULANTE       ,3,0,0
2018,2,FEB,VALVULA DE CILINDRO,0,4,0
2018,2,FEB,VALVULA DE PROLONGAS,0,3,0
2018,2,FEB,VALVULA DE RETENCION DEL PISTON DE ELEVACION,0,2,1
2018,2,FEB,VARILLA,0,3,0
2018,2,FEB,VTCEI M 8X30 -5931-8.8-ZINCATA,0,6,0
2018,2,FEB,WASHER(VOLANDAS DE SUJECION DE VALVULA DE CONTRABALANCE),0,9,0
2018,3,MAR,1 EXTENSION,3,0,0
2018,3,MAR,"ARANDELA -ROND.ELAST.D 8,4-1751-BIANCO-R",0,3,0
2018,3,MAR,ASTA DOPPI COMANDI L.1432 M 8-,0,3,0
2018,3,MAR,BATERIA RECARGABLE PARA,0,3,0
2018,3,MAR,BATERIA SCANRECO,0,2,0
2018,3,MAR,CAJA GESTION GATOS,1,0,0
2018,3,MAR,CAÑERIA DE GATO DE APOYO - PIPE 15*2,0,2,0
2018,3,MAR,CAÑERIA DE GATO DE APOYO - PIPE 15*2 SPECIAL FOR DOUBLE ACT. VALVES,0,2,2
2018,3,MAR,CARCASA,1,0,0
2018,3,MAR,"CARICABATTERIA 10-30 VDC ""VELOCE""",0,1,0
2018,3,MAR,CARTER LATO DISTRIBUTORE X HC-,0,3,0
2018,3,MAR,COJINETE,5,0,0
2018,3,MAR,CONTRASTO MICRO ZINC. A DIS.,0,9,0
2018,3,MAR,DISCO,1,0,0
2018,3,MAR,DISTRIBUIDOR,2,0,0
2018,3,MAR,ELECTROVALVULA,8,0,0
2018,3,MAR,ENGARGOLADO,1,0,0
2018,3,MAR,FILTRO DE RETORNO,0,1,0
2018,3,MAR,FILTRO DEL ALTA PRESION,0,1,2
2018,3,MAR,FILTRO PRESION,0,1,1
2018,3,MAR,FILTRO RETORNO,0,2,1
2018,3,MAR,GRANO PC M 5X10-5927-14.9-ZINC [ * ],0,12,0
2018,3,MAR,JUEGO BOBINA,1,0,0
2018,3,MAR,JUNTA,0,6,0
2018,3,MAR,MANGUERA L.700,0,2,0
2018,3,MAR,MANUAL DE PIEZAS Y PARTES 850/6S-121989,0,13,0
2018,3,MAR,MOULO ELLETT.PVEH 157B403700 X,0,1,0
2018,3,MAR,PERRILLA DE MANDO,0,1,0
2018,3,MAR,PROTEZIONE LEVE LATO DISTRIB. *,1,3,0
2018,3,MAR,RACORE,50,42,0
2018,3,MAR,RECOGETUBO,2,0,0
2018,3,MAR,RONDELLA DI FINITURA D.8*MP07-,0,21,7
2018,3,MAR,SEPARADOR,1,0,0
2018,3,MAR,SICUREZZA METALLICA PER GANCIO,0,1,0
2018,3,MAR,SOPORTE,1,3,0
2018,3,MAR,SOPORTE DE NIVEL,0,3,0
2018,3,MAR,SUPP.TAMPONI APPOGGIO MART.SFI,0,3,0
2018,3,MAR,SWICHT DE MODO GRUA A MODO ESTABILIZADOR  ,0,0,1
2018,3,MAR,TAPON SOPORTE,0,6,0
2018,3,MAR,TAPPO GPN 915/35 NERO,0,6,0
2018,3,MAR,TORNILLO,32,1,1
2018,3,MAR,TORNILLO - VTSPEI M 8X25 -5933-10.9 ZINCA,0,21,0
2018,3,MAR,TORNILLO -VTCEI M 8X40 -5931-8.8-ZINCATA,0,9,3
2018,3,MAR,TUBO FLEXIBLE,0,2,0
2018,3,MAR,"TUBO RIG.D 12X1,5 L 1311-6C.-B",0,1,0
2018,3,MAR,"TUBO RIG.D 12X1,5 L 1982-8C.-B",0,1,0
2018,3,MAR,TUBO RIGIDO,4,7,0
2018,3,MAR,TUERCA,0,33,0
2018,3,MAR,TUERCA - DADO AUTOBLOC. M 10 -7473-1,0,2,0
2018,3,MAR,TUERCA SEGURO DE NYLON,0,4,2
2018,3,MAR,VAINA,1,0,0
2018,3,MAR,VALV. FX57208L02 BLOCCO 2° BRAC,0,1,0
2018,3,MAR,VALV. FX57208L03 BLOCCO SFILI,0,1,0
2018,3,MAR,VALVULA DE BASCULANTE,0,2,1
2018,3,MAR,VALVULA DE GATO DE APOYO,0,2,0
2018,3,MAR,VALVULA DE PROLONGAS,0,2,1
2018,3,MAR,VALVULA ESTABILIZADOR DELANTERO,0,6,0
2018,3,MAR,VALVULA HIDRAULICA,1,0,0
2018,3,MAR,VALVULA TAR 100,0,0,1
2018,3,MAR,VARILLA,0,3,0
2018,3,MAR,VTCEI M 8X30 -5931-8.8-ZINCATA,0,9,3
2018,3,MAR,WASHER(VOLANDAS DE SUJECION DE VALVULA DE CONTRABALANCE),0,6,3
2018,4,ABR,ASTA DOPPI COMANDI L.1432 M 8-,0,0,1
2018,4,ABR,BATERIA RECARGABLE PARA,0,1,2
2018,4,ABR,BATERIA SCANRECO,0,1,0
2018,4,ABR,BLOQUE DE TUBO,10,0,0
2018,4,ABR,BOBINA,4,0,0
2018,4,ABR,BOLA,10,0,0
2018,4,ABR,CABLE ELECTRICO P/WINCHE,0,1,0
2018,4,ABR,CADENA GUIA,0,4,0
2018,4,ABR,CAPACITACION DE OPERADOR,0,5,0
2018,4,ABR,CARGADOR DE BATERIAS,0,1,0
2018,4,ABR,"CARICABATTERIA 10-30 VDC ""VELOCE""",0,1,0
2018,4,ABR,CARTER LATO DISTRIBUTORE X HC-,0,0,1
2018,4,ABR,CILINDRO,0,8,0
2018,4,ABR,CILINDRO DE LEVANTE,0,4,0
2018,4,ABR,CILINDRO HIDRAULICO,0,2,0
2018,4,ABR,CONTRASTO MICRO ZINC. A DIS.,0,0,3
2018,4,ABR,DISTRIBUIDOR,0,1,0
2018,4,ABR,ELEMENTO DE DISTRIBUIDOR,4,0,0
2018,4,ABR,"ELETTROVAL.LUEN 24V 3/8""300BAR",0,0,2
2018,4,ABR,FILTRO DE RETORNO,0,7,1
2018,4,ABR,FILTRO DE RETORNO ,0,2,0
2018,4,ABR,FILTRO DEL ALTA PRESION,0,4,0
2018,4,ABR,FILTRO PRESION,0,6,0
2018,4,ABR,FILTRO PRINCIPAL,0,2,0
2018,4,ABR,FILTRO RETORNO,0,17,1
2018,4,ABR,GUIA,0,20,0
2018,4,ABR,GUIA ,0,4,0
2018,4,ABR,JUNTA,0,8,2
2018,4,ABR,MANUAL DE OPERACION,0,2,0
2018,4,ABR,MANUAL DE OPERACION Y MANTENIMIENTO,0,10,0
2018,4,ABR,MANUAL DE OPERACION Y MANTENIMIENTO 65,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 100/4S-100024276,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 150/3S-122887,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 305C/3S-100023840,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 35/3S-122765,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 350/5S-119564,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 440/5S-120088,0,2,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 455/6S-100023980,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 65,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 850/6S-121989,0,1,0
2018,4,ABR,MANUAL DE PIEZAS Y PARTES 855/6S-100025143,0,2,0
2018,4,ABR,MOULO ELLETT.PVEH 157B403700 X,0,1,1
2018,4,ABR,PALANCA MANDO,0,1,0
2018,4,ABR,PALANCAS DE DISTRIBUIDOR,0,4,0
2018,4,ABR,PIN,0,8,0
2018,4,ABR,PISTA DESLIZAMIENTO,0,18,0
2018,4,ABR,POMO,0,5,0
2018,4,ABR,POMO ERGONOMICO NEGRO ,0,5,0
2018,4,ABR,PROTEZIONE LEVE LATO DISTRIB. *,0,0,1
2018,4,ABR,RACORE,0,24,44
2018,4,ABR,REMACHE PLASTICO,0,24,0
2018,4,ABR,SCAT.PRINCIPALE GESTIONE STAB,0,0,1
2018,4,ABR,SEGURO M8 X 12,0,8,0
2018,4,ABR,SENSOR DE PROXIMIDAD - PROXIMITY,0,8,0
2018,4,ABR,SENSOR DE TEMPERATURA,0,4,0
2018,4,ABR,SICUREZZA METALLICA PER GANCIO,0,1,0
2018,4,ABR,SOPORTE,0,0,1
2018,4,ABR,STICKER,0,1,0
2018,4,ABR,SUPP.TAMPONI APPOGGIO MART.SFI,0,0,1
2018,4,ABR,SWICHT FINAL DE CARRERA,0,4,0
2018,4,ABR,TAPON SOPORTE,0,0,2
2018,4,ABR,TAPPO DI RIEMPIM.TCO 501 FILTR,0,3,1
2018,4,ABR,TAPPO GPN 915/35 NERO,0,0,2
2018,4,ABR,TARJETA CONVERTIDORA DE ,0,1,1
2018,4,ABR,TERMOMETRO DE TANQUE,0,2,0
2018,4,ABR,TESTA CON PULSANTE LATERALE C/ ROTELLA IN ACC.VERT,0,2,0
2018,4,ABR,TORNILLO,0,40,7
2018,4,ABR,TUBO FLEXIBLE,4,16,4
2018,4,ABR,TUBO RIGIDO,0,8,1
2018,4,ABR,TUERCA,0,24,11
2018,4,ABR,VALVULA,0,1,8
2018,4,ABR,VALVULA DE CILINDRO,0,7,2
2018,4,ABR,VALVULA DE GATO DE APOYO,0,0,2
2018,4,ABR,VALVULA ESTABILIZADOR DELANTERO,0,0,2
2018,4,ABR,VALVULA HIDRAULICA,2,0,0
2018,4,ABR,VALVULA P/ ESTABILIZADORES POSTERIORES 210 1 EMOK 43664 - DERECHA,2,0,0
2018,4,ABR,VARILLA,0,0,1
2018,4,ABR,VENTILADOR ELECTRICO,0,2,0
2018,5,MAY,BATERIA SCANRECO,0,1,0
2018,5,MAY,CADENA GUIA,0,2,0
2018,5,MAY,CARGADOR DE BATERIAS,0,1,0
2018,5,MAY,CASQUILLO,10,0,0
2018,5,MAY,CILINDRO DE LEVANTE,0,2,0
2018,5,MAY,CILINDRO HIDRAULICO,0,2,0
2018,5,MAY,CIRCUITO INTEGRADO GATOS,2,0,0
2018,5,MAY,DISTRIBUIDOR,0,2,0
2018,5,MAY,FILTRO DE RETORNO,0,1,2
2018,5,MAY,FILTRO DEL ALTA PRESION,0,2,0
2018,5,MAY,FILTRO PRINCIPAL,0,1,0
2018,5,MAY,FILTRO RETORNO,0,3,3
2018,5,MAY,"GANCHO DE CARGA DE 3,2 TN",0,2,0
2018,5,MAY,GRUA HIDRAULICA ARTICULADA EFFER 100/3S- SERIE 100028766,1,0,0
2018,5,MAY,GRUA HIDRAULICA ARTICULADA EFFER 150/3S-100027063,2,0,0
2018,5,MAY,GRUA HIDRAULICA ARTICULADA EFFER 65/3S- SERIE 100028767,1,0,0
2018,5,MAY,GRUA HIDRAULICA ARTICULADA EFFER 655/8S- SERIE 100028547,1,0,0
2018,5,MAY,GUIA,0,10,0
2018,5,MAY,GUIA ,0,2,0
2018,5,MAY,JUEGO RETENES,10,0,0
2018,5,MAY,KIT BMB. BENT AXIS HDS64 IZQ+RAC. REC,4,0,0
2018,5,MAY,KIT DE MONTAJE 60.3 C.SHAANXI+LUB.,2,0,0
2018,5,MAY,KIT MATER.ELETTR. X VERRIC. S1,2,0,0
2018,5,MAY,KIT PMP. BENT AXIS HDT108S+GOLD 45°,0,1,1
2018,5,MAY,KIT TRASF.XV.S19+T.R.2T.XMB+LI,5,0,0
2018,5,MAY,MANDO NEUMATICO DE ENCROCHE,0,1,0
2018,5,MAY,MANO DE OBRA EN TALLER:,2,0,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 100/4S-100024276,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 150/3S-122887,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 305C/3S-100023840,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 35/3S-122765,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 440/5S-120088,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 455/6S-100023980,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 850/6S-121989,0,1,0
2018,5,MAY,MANUAL DE PIEZAS Y PARTES 855/6S-100025143,0,1,0
2018,5,MAY,MANUAL VIRTUAL  DE OPERADOR,0,1,0
2018,5,MAY,MOULO ELLETT.PVEH 157B403700 X,0,1,0
2018,5,MAY,PALANCA MANDO,0,1,0
2018,5,MAY,PALANCAS DE DISTRIBUIDOR,0,5,0
2018,5,MAY,PERNOS DE SUJECION DE PLATAFORMAS DE APOYO,2,0,0
2018,5,MAY,PERRILLA DE MANDO,0,1,0
2018,5,MAY,PIN DE GANCHO DE CARGA,0,2,0
2018,5,MAY,PISTA DESLIZAMIENTO,10,12,0
2018,5,MAY,POMO,0,5,0
2018,5,MAY,POMO ERGONOMICO NEGRO ,0,6,0
2018,5,MAY,RACORE,0,4,0
2018,5,MAY,RADIOCOMANDO MULTIFUNZIONE SCANRECO RC400/TR02,5,0,0
2018,5,MAY,REMACHE PLASTICO,0,12,0
2018,5,MAY,SEGURO BULON,3,0,0
2018,5,MAY,SEGURO DE ESTABILIZADOR,5,0,0
2018,5,MAY,SEGURO DE PIN - MEDIANO,0,4,0
2018,5,MAY,SEMAFORO / FARO LED DE ,0,1,0
2018,5,MAY,SENSOR DE PROXIMIDAD - PROXIMITY,0,4,0
2018,5,MAY,SENSOR DE TEMPERATURA,0,2,0
2018,5,MAY,SEPARADOR,0,2,0
2018,5,MAY,SIRENA-BUZZER DMU,0,1,0
2018,5,MAY,STICKER,0,1,0
2018,5,MAY,SWICHT FINAL DE CARRERA,0,2,0
2018,5,MAY,TAPON,0,8,8
2018,5,MAY,TERMOMETRO DE TANQUE,0,2,0
2018,5,MAY,TORNILLO,0,23,0
2018,5,MAY,TUBO FLEXIBLE,0,8,0
2018,5,MAY,TUERCA,0,4,0
2018,5,MAY,TUERCA DE PISTON,0,8,8
2018,5,MAY,VALVULA,2,2,0
2018,5,MAY,VALVULA DOBLE EFECTO,2,0,0
2018,5,MAY,VALVULA TAR 100,0,0,2
2018,6,JUN,5 EXTENSION,1,0,0
2018,6,JUN,BATERIA HETRONIC,0,0,1
2018,6,JUN,BOMBA HIDRAULICA RECTA HDS 64 LITROS,0,1,0
2018,6,JUN,CAPUCHON,5,0,0
2018,6,JUN,CARGADOR DE BATERIA ,0,1,0
2018,6,JUN,CARGADOR DE BATERIAS,0,1,1
2018,6,JUN,DISTRIBUIDOR,1,0,0
2018,6,JUN,GANCHO,2,0,0
2018,6,JUN,"GANCHO DE CARGA DE 3,2 TN",0,0,1
2018,6,JUN,IMAN,2,0,0
2018,6,JUN,KIT BMB. BENT AXIS HDS64 IZQ+RAC. REC,0,0,1
2018,6,JUN,MANOMETRO DE TANQUE,0,2,1
2018,6,JUN,MOULO ELLETT.PVEH 157B403700 X,0,4,0
2018,6,JUN,PERNO,2,0,0
2018,6,JUN,PIN DE GANCHO DE CARGA,0,0,1
2018,6,JUN,PISTA DESLIZAMIENTO,10,0,0
2018,6,JUN,PLATO DE APOYO 300X300X30 - E65 A 100,0,2,0
2018,6,JUN,PLATO DE APOYO 400X400X50 - E350,0,2,0
2018,6,JUN,PLATO DE APOYO 600X600X60 - E655 - 1355,0,6,0
2018,6,JUN,PLATOS CUADRADOS 500X500X60 D220,0,6,0
2018,6,JUN,POTENCIOMETRO HETRONIC,0,2,0
2018,6,JUN,RACORE,5,0,0
2018,6,JUN,SEAL KIT DE ESTABILIZADOR POSTERIOR,0,2,2
2018,6,JUN,SEGURO DE PIN - MEDIANO,0,0,2
2018,6,JUN,SEGURO GANCHO,0,0,2
2018,6,JUN,SENSORE ANGOLARE ART:DPS-A-V-2,0,2,1
2018,6,JUN,SEPARADOR,0,0,1
2018,6,JUN,SICUREZZA METALLICA PER GANCIO,0,3,3
2018,6,JUN,TAPON,3,0,0
2018,6,JUN,TAPPO DI RIEMPIM.TCO 501 FILTR,0,1,0
2018,6,JUN,TERMOMETRO DE TANQUE,0,0,1
2018,6,JUN,TORNILLO,10,0,0
2018,6,JUN,TRASDUCTOR DE PRESION,2,0,0
2018,6,JUN,TUBO RIGIDO,1,0,0
2018,6,JUN,TUERCA DE PISTON,5,0,0
2018,6,JUN,VALVULA,5,0,0
2018,6,JUN,VARILLA,2,0,0
2018,7,JUL,BATERIA RECARGABLE HETRONIC,10,0,0
2018,7,JUL,BATERIA RECARGABLE PARA,0,2,0
2018,7,JUL,BATERIA SCANRECO,0,2,2
2018,7,JUL,BOMBA ACODADA HDT 108 LITROS,0,1,0
2018,7,JUL,CABLE DE BLOQUE GIRATORIO ELECTRICO DE COLUMNA ,0,1,0
2018,7,JUL,CILINDRO DE EXTENSION ,0,1,0
2018,7,JUL,CILINDRO HIDRAULICO,0,0,2
2018,7,JUL,DISTRIBUIDOR,2,0,2
2018,7,JUL,FILTRO DEL ALTA PRESION,0,1,1
2018,7,JUL,FILTRO RETORNO,0,1,1
2018,7,JUL,GANCHO DE CARGA DE 8 TN,0,1,0
2018,7,JUL,MANO DE OBRA EN TALLER:,1,0,0
2018,7,JUL,MANUAL DE OPERACION Y MANTENIMIENTO,0,2,0
2018,7,JUL,MANUAL DE PIEZAS Y PARTES 850/6S-121989,0,2,0
2018,7,JUL,MOULO ELLETT.PVEH 157B403700 X,0,1,1
2018,7,JUL,PALANCA MANDO,0,0,1
2018,7,JUL,PALANCAS,2,0,0
2018,7,JUL,PALANCAS DE DISTRIBUIDOR,0,0,4
2018,7,JUL,PERNOS DE SUJECION DE PLATAFORMAS DE APOYO,2,0,0
2018,7,JUL,PIN DE EXTENSION,0,1,0
2018,7,JUL,PIPE FITTING 15L G CIL,4,0,0
2018,7,JUL,PIPE FITTING 15L G CON,10,0,0
2018,7,JUL,PISTA DESLIZAMIENTO,2,0,0
2018,7,JUL,PLATOS CUADRADOS 400X400X50,4,0,0
2018,7,JUL,POMO,0,0,5
2018,7,JUL,POMO ERGONOMICO NEGRO ,0,0,5
2018,7,JUL,POTENCIOMETRO HETRONIC,5,0,0
2018,7,JUL,PROLONGA,0,3,0
2018,7,JUL,SCATOLA PRIMARIA DMU 3000 PLUS,0,4,0
2018,7,JUL,SEGURO DE ESTABILIZADOR,10,0,0
2018,7,JUL,SEMAFORO COMPLETO ,0,1,0
2018,7,JUL,SICUREZZA METALLICA PER GANCIO,3,0,0
2018,7,JUL,SPRING - RESORTE,0,10,0
2018,7,JUL,STICKER,0,0,1
2018,7,JUL,TARJETA DE SEMAFORO ,0,1,0
2018,7,JUL,TERMOSTATO,0,1,0
2018,7,JUL,TUBO RIGIDO,0,3,0
2018,7,JUL,VALVULA,0,1,0
2018,7,JUL,VALVULA DOBLE EFECTO,1,0,0
2018,7,JUL,VARILLA,1,0,0
2018,7,JUL,VENTILADOR ELECTRICO,0,1,0
2018,8,AGO,BATERIA RECARGABLE PARA,0,4,6
2018,8,AGO,CABLE,1,0,0
2018,8,AGO,CARGADOR DE BATERIA ,0,1,0
2018,8,AGO,ENFRIADOR DE ACEITE,0,2,0
2018,8,AGO,FILTRO,5,0,0
2018,8,AGO,FILTRO DE ALTA PRESION,0,2,2
2018,8,AGO,FILTRO DE RETORNO,0,2,1
2018,8,AGO,FILTRO DEL ALTA PRESION,0,1,0
2018,8,AGO,FILTRO PRESION,0,2,0
2018,8,AGO,FILTRO RETORNO,0,6,4
2018,8,AGO,JUNTA,1,0,0
2018,8,AGO,MANOMETRO INTASAM.FILTRO ART.,5,0,0
